Store,DayOfWeek,Date,Sales,Customers,Open,Promo,StateHoliday,SchoolHoliday,StoreType,Assortment,CompetitionDistance,CompetitionOpenSinceMonth,CompetitionOpenSinceYear,Promo2,Promo2SinceWeek,Promo2SinceYear,PromoInterval
568,6,2014-11-22,5737,537,1,0,0,0,d,c,4270.0,,,1,1.0,2013.0,"Jan,Apr,Jul,Oct"
546,6,2015-06-27,10249,1318,1,0,0,0,a,a,580.0,1.0,2005.0,0,,,
757,3,2015-07-08,5939,557,1,0,0,0,a,c,3450.0,,,0,,,
194,1,2013-11-18,5301,449,1,1,0,0,d,c,16970.0,,,1,5.0,2013.0,"Feb,May,Aug,Nov"
84,6,2015-04-11,10946,1246,1,0,0,0,a,c,11810.0,8.0,2014.0,0,,,
1090,2,2014-02-04,8116,932,1,1,0,0,a,a,330.0,,,1,14.0,2011.0,"Jan,Apr,Jul,Oct"
719,1,2015-03-02,5020,421,1,1,0,0,c,c,8190.0,,,1,45.0,2009.0,"Feb,May,Aug,Nov"
411,6,2014-03-29,9509,742,1,0,0,0,d,c,8460.0,,,0,,,
229,2,2014-05-27,6929,652,1,0,0,0,d,c,17410.0,4.0,2007.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct"
845,2,2014-05-06,4855,331,1,1,0,0,d,a,7860.0,11.0,2005.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct"
18,5,2013-12-06,7361,775,1,1,0,0,d,c,13840.0,6.0,2010.0,1,14.0,2012.0,"Jan,Apr,Jul,Oct"
665,5,2013-06-14,7339,1378,1,0,0,0,a,a,90.0,12.0,2012.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct"
419,5,2014-06-06,6386,1006,1,1,0,0,c,a,1620.0,9.0,2009.0,0,,,
455,2,2015-06-09,7130,453,1,0,0,0,d,c,7660.0,9.0,2010.0,0,,,
581,3,2013-10-23,6151,645,1,1,0,0,a,a,7250.0,12.0,2013.0,0,,,
89,2,2013-01-29,4697,506,1,0,0,0,a,a,2380.0,7.0,2004.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct"
1033,5,2014-06-20,14256,1355,1,1,0,0,a,a,7680.0,3.0,2006.0,0,,,
310,3,2013-08-07,9827,966,1,0,0,0,a,c,2290.0,,,1,10.0,2014.0,"Mar,Jun,Sept,Dec"
863,1,2014-07-14,11299,1236,1,1,0,1,a,c,21370.0,11.0,2010.0,0,,,
482,5,2013-08-02,8787,1016,1,1,0,1,c,a,2550.0,10.0,2005.0,0,,,
1056,3,2013-12-18,6025,443,1,1,0,0,d,c,5350.0,,,1,40.0,2012.0,"Jan,Apr,Jul,Oct"
455,4,2013-03-14,4720,353,1,0,0,0,d,c,7660.0,9.0,2010.0,0,,,
176,3,2014-02-05,5916,687,1,1,0,0,a,a,3770.0,,,0,,,
643,5,2014-12-19,14092,1526,1,1,0,0,a,a,230.0,6.0,2010.0,1,18.0,2010.0,"Feb,May,Aug,Nov"
284,5,2015-01-30,6519,475,1,1,0,0,d,a,1290.0,,,1,40.0,2014.0,"Jan,Apr,Jul,Oct"
182,5,2013-05-17,5246,419,1,1,0,0,d,c,1390.0,,,1,9.0,2011.0,"Mar,Jun,Sept,Dec"
934,6,2014-05-03,5022,499,1,0,0,0,a,c,5460.0,,,1,14.0,2011.0,"Jan,Apr,Jul,Oct"
591,1,2014-08-11,4994,429,1,0,0,1,a,c,3340.0,,,1,22.0,2012.0,"Mar,Jun,Sept,Dec"
389,3,2015-05-06,13206,1457,1,1,0,0,a,c,6690.0,8.0,2011.0,0,,,
992,2,2014-02-18,7510,865,1,1,0,0,a,a,2480.0,7.0,1990.0,0,,,
782,3,2013-07-31,6071,576,1,1,0,1,c,c,5390.0,8.0,2003.0,1,1.0,2012.0,"Jan,Apr,Jul,Oct"
443,2,2015-07-28,6392,508,1,1,0,1,d,a,11400.0,12.0,2005.0,0,,,
738,2,2014-12-30,9979,839,1,0,0,1,d,c,5980.0,10.0,2005.0,0,,,
546,5,2013-05-03,15658,1835,1,1,0,0,a,a,580.0,1.0,2005.0,0,,,
871,2,2013-10-29,3726,315,1,0,0,0,d,c,10620.0,,,0,,,
849,5,2013-07-12,6282,750,1,0,0,1,c,c,5000.0,,,0,,,
804,2,2014-01-14,4663,399,1,0,0,0,c,c,2100.0,,,1,1.0,2013.0,"Jan,Apr,Jul,Oct"
357,2,2013-10-08,9143,1134,1,1,0,0,a,a,2060.0,10.0,2008.0,0,,,
345,4,2014-01-02,4455,517,1,0,0,1,a,a,120.0,,,1,22.0,2012.0,"Jan,Apr,Jul,Oct"
452,1,2013-11-11,3506,409,1,0,0,0,a,c,1850.0,8.0,2013.0,1,5.0,2011.0,"Feb,May,Aug,Nov"
79,2,2014-12-09,4810,520,1,0,0,0,a,a,3320.0,,,0,,,
165,6,2013-04-20,2304,262,1,0,0,0,a,a,3720.0,4.0,2005.0,1,13.0,2010.0,"Jan,Apr,Jul,Oct"
369,1,2013-01-28,5187,447,1,0,0,0,d,c,5870.0,4.0,2014.0,0,,,
328,1,2013-09-09,6238,686,1,1,0,0,a,a,3130.0,7.0,2002.0,0,,,
475,2,2014-11-25,8040,1147,1,1,0,0,a,a,140.0,9.0,2005.0,0,,,
470,3,2014-01-08,12971,1678,1,1,0,0,a,c,50.0,,,0,,,
833,6,2014-09-27,4296,459,1,0,0,0,d,c,3290.0,12.0,1999.0,1,35.0,2010.0,"Mar,Jun,Sept,Dec"
22,2,2014-03-04,4370,444,1,1,0,1,a,a,1040.0,,,1,22.0,2012.0,"Jan,Apr,Jul,Oct"
363,3,2014-05-07,7838,1011,1,1,0,0,a,a,250.0,9.0,2009.0,0,,,
556,4,2013-11-28,6665,779,1,0,0,0,d,c,1140.0,11.0,2014.0,0,,,
967,6,2015-05-02,7431,771,1,0,0,0,a,c,3560.0,9.0,2013.0,1,36.0,2013.0,"Jan,Apr,Jul,Oct"
291,3,2015-02-11,6521,710,1,0,0,1,d,a,,,,0,,,
202,5,2013-01-25,5049,428,1,1,0,0,d,c,5140.0,5.0,2010.0,0,,,
620,2,2013-10-22,7822,704,1,1,0,0,d,c,5440.0,,,1,40.0,2014.0,"Jan,Apr,Jul,Oct"
487,2,2014-03-04,7894,694,1,1,0,0,d,c,2180.0,9.0,2012.0,1,40.0,2012.0,"Jan,Apr,Jul,Oct"
628,3,2013-07-31,11833,1168,1,1,0,1,a,c,2180.0,,,0,,,
44,4,2014-10-09,6207,673,1,1,0,0,a,a,540.0,6.0,2011.0,0,,,
479,5,2015-01-30,14392,1496,1,1,0,0,a,a,320.0,12.0,2005.0,1,9.0,2011.0,"Feb,May,Aug,Nov"
651,1,2014-09-15,9374,1084,1,1,0,0,a,a,200.0,,,0,,,
79,6,2013-08-17,3338,371,1,0,0,0,a,a,3320.0,,,0,,,
321,5,2013-12-13,6246,594,1,0,0,0,c,c,8140.0,11.0,2013.0,1,10.0,2014.0,"Mar,Jun,Sept,Dec"
1096,2,2015-01-20,4756,569,1,0,0,0,a,c,1130.0,,,1,10.0,2014.0,"Mar,Jun,Sept,Dec"
668,4,2013-09-26,8675,1079,1,1,0,0,c,a,1270.0,9.0,2010.0,0,,,
1065,6,2015-04-18,2779,331,1,0,0,0,a,a,1290.0,,,1,35.0,2011.0,"Mar,Jun,Sept,Dec"
366,1,2013-08-12,10602,911,1,1,0,1,d,c,6470.0,12.0,2004.0,0,,,
330,6,2015-03-21,4049,421,1,0,0,0,a,c,370.0,,,1,22.0,2012.0,"Mar,Jun,Sept,Dec"
32,1,2013-06-24,3797,520,1,0,0,0,a,a,2910.0,,,1,45.0,2009.0,"Feb,May,Aug,Nov"
1023,5,2015-06-12,4756,507,1,0,0,0,c,a,3740.0,2.0,2002.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct"
221,5,2014-08-22,6891,644,1,1,0,1,d,c,13530.0,9.0,2013.0,0,,,
516,3,2013-01-23,5687,764,1,1,0,0,a,c,20.0,,,1,35.0,2010.0,"Mar,Jun,Sept,Dec"
93,4,2014-04-17,8619,865,1,1,0,1,a,a,16690.0,,,1,14.0,2011.0,"Jan,Apr,Jul,Oct"
807,6,2014-06-14,11210,1087,1,0,0,0,a,a,3870.0,4.0,2008.0,0,,,
170,2,2015-06-09,3775,464,1,0,0,0,a,a,1070.0,5.0,2015.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct"
923,5,2014-09-05,5601,661,1,1,0,0,a,a,280.0,9.0,2008.0,0,,,
871,6,2014-01-04,6736,556,1,0,0,1,d,c,10620.0,,,0,,,
252,1,2014-05-19,15428,1032,1,1,0,0,d,c,22330.0,,,1,5.0,2010.0,"Feb,May,Aug,Nov"
763,6,2015-04-11,5403,537,1,0,0,0,d,c,32240.0,3.0,2010.0,0,,,
672,4,2013-02-07,8407,1359,1,1,0,1,c,a,240.0,9.0,2002.0,0,,,
936,6,2014-11-22,6950,908,1,0,0,0,a,a,580.0,2.0,2008.0,0,,,
741,1,2013-08-12,11805,1234,1,1,0,0,d,c,11900.0,,,0,,,
694,3,2015-07-01,8385,769,1,1,0,0,a,c,460.0,11.0,2012.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct"
809,6,2013-01-26,6452,614,1,0,0,0,a,a,12770.0,10.0,2000.0,0,,,
295,4,2014-10-23,4895,623,1,1,0,0,a,a,210.0,11.0,2000.0,1,36.0,2013.0,"Mar,Jun,Sept,Dec"
386,2,2015-04-28,9031,638,1,1,0,0,d,c,1460.0,4.0,2014.0,1,31.0,2013.0,"Jan,Apr,Jul,Oct"
99,4,2013-06-13,3556,358,1,0,0,0,c,c,2030.0,11.0,2003.0,1,22.0,2012.0,"Mar,Jun,Sept,Dec"
207,6,2015-05-23,7831,980,1,0,0,0,a,a,6870.0,,,0,,,
23,1,2014-03-31,9137,690,1,1,0,0,d,a,4060.0,8.0,2005.0,0,,,
564,6,2014-08-09,5551,515,1,0,0,0,d,c,6540.0,,,1,14.0,2013.0,"Jan,Apr,Jul,Oct"
643,3,2014-03-05,9209,1121,1,1,0,0,a,a,230.0,6.0,2010.0,1,18.0,2010.0,"Feb,May,Aug,Nov"
949,6,2013-10-26,2743,335,1,0,0,0,a,a,870.0,3.0,2006.0,0,,,
525,5,2013-01-11,11055,932,1,1,0,0,d,c,1870.0,9.0,2013.0,0,,,
453,3,2014-08-13,12007,1576,1,0,0,1,a,c,75860.0,,,0,,,
646,1,2013-05-13,6185,792,1,1,0,0,a,a,620.0,9.0,2014.0,0,,,
577,1,2013-12-02,9001,942,1,1,0,0,a,c,2270.0,,,1,35.0,2012.0,"Mar,Jun,Sept,Dec"
689,1,2014-09-08,5880,640,1,0,0,0,d,a,15040.0,10.0,2004.0,0,,,
843,6,2014-05-10,10257,1305,1,0,0,0,c,a,60.0,4.0,2006.0,0,,,
471,2,2015-04-14,7611,603,1,1,0,0,d,a,5300.0,,,1,45.0,2009.0,"Feb,May,Aug,Nov"
983,5,2015-03-06,8123,1099,1,1,0,0,a,a,40.0,3.0,2014.0,1,1.0,2014.0,"Jan,Apr,Jul,Oct"
378,5,2013-05-10,6051,1021,1,0,0,0,a,c,2140.0,8.0,2012.0,0,,,
328,2,2015-05-12,4091,520,1,0,0,0,a,a,3130.0,7.0,2002.0,0,,,
1089,1,2014-11-03,17050,1471,1,1,0,0,d,a,5220.0,5.0,2009.0,0,,,
1024,4,2014-06-12,4819,659,1,0,0,0,c,c,1990.0,1.0,2012.0,0,,,
792,4,2013-11-21,8175,721,1,1,0,0,d,a,17280.0,10.0,2009.0,1,18.0,2011.0,"Feb,May,Aug,Nov"
557,2,2015-02-10,3198,550,1,0,0,0,a,a,250.0,,,0,,,
821,4,2015-06-18,7254,850,1,1,0,0,a,a,1700.0,9.0,2009.0,0,,,
61,5,2015-05-15,6322,709,1,0,0,0,a,c,350.0,12.0,2007.0,1,1.0,2012.0,"Jan,Apr,Jul,Oct"
242,3,2015-05-13,4079,387,1,0,0,0,d,a,6880.0,9.0,2001.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct"
789,4,2014-08-14,2999,420,1,0,0,1,a,c,9770.0,7.0,2003.0,0,,,
1068,3,2013-05-15,4114,301,1,1,0,0,d,c,5010.0,,,1,5.0,2013.0,"Jan,Apr,Jul,Oct"
413,3,2013-08-21,4913,695,1,0,0,1,a,c,760.0,9.0,2014.0,0,,,
146,5,2013-05-17,8326,765,1,1,0,0,d,c,8050.0,10.0,1961.0,1,48.0,2012.0,"Jan,Apr,Jul,Oct"
549,2,2014-02-04,4955,589,1,1,0,0,a,c,2330.0,,,0,,,
368,3,2015-02-04,10746,724,1,1,0,0,d,c,1450.0,4.0,2005.0,1,45.0,2009.0,"Feb,May,Aug,Nov"
1060,1,2013-04-15,5731,751,1,0,0,0,a,c,3430.0,,,1,31.0,2013.0,"Feb,May,Aug,Nov"
1068,4,2014-08-21,4339,292,1,1,0,1,d,c,5010.0,,,1,5.0,2013.0,"Jan,Apr,Jul,Oct"
957,6,2013-03-16,5581,589,1,0,0,0,d,c,1420.0,11.0,2012.0,0,,,
519,1,2015-02-16,6381,625,1,1,0,0,c,c,2510.0,8.0,2009.0,1,1.0,2012.0,"Jan,Apr,Jul,Oct"
509,6,2014-02-22,3387,339,1,0,0,0,a,a,4740.0,7.0,2008.0,1,37.0,2009.0,"Jan,Apr,Jul,Oct"
898,2,2014-11-25,9983,923,1,1,0,0,a,a,18540.0,,,0,,,
1043,1,2013-03-04,10821,1359,1,1,0,0,c,a,420.0,3.0,2006.0,0,,,
661,5,2013-09-27,7148,583,1,1,0,0,d,c,2140.0,7.0,2013.0,0,,,
487,1,2014-05-19,8233,732,1,1,0,0,d,c,2180.0,9.0,2012.0,1,40.0,2012.0,"Jan,Apr,Jul,Oct"
976,5,2013-08-02,6640,696,1,1,0,1,a,a,4180.0,,,0,,,
157,6,2014-05-31,7216,831,1,0,0,0,a,c,2950.0,10.0,2004.0,0,,,
207,6,2015-03-07,8059,989,1,0,0,0,a,a,6870.0,,,0,,,
657,5,2013-02-08,6384,927,1,1,0,0,c,c,80.0,1.0,2006.0,1,10.0,2014.0,"Jan,Apr,Jul,Oct"
808,5,2013-01-18,6197,568,1,0,0,0,a,a,18620.0,,,1,31.0,2009.0,"Feb,May,Aug,Nov"
772,4,2013-12-12,3516,487,1,0,0,0,d,c,1850.0,,,0,,,
521,3,2014-07-09,3968,312,1,0,0,0,d,a,18610.0,11.0,2002.0,1,48.0,2011.0,"Mar,Jun,Sept,Dec"
228,1,2014-05-19,9480,660,1,1,0,0,d,c,10800.0,,,1,18.0,2011.0,"Feb,May,Aug,Nov"
999,5,2014-12-19,15783,918,1,1,0,0,d,c,15140.0,2.0,2002.0,1,37.0,2009.0,"Jan,Apr,Jul,Oct"
272,3,2014-01-15,4929,579,1,0,0,0,a,a,16180.0,7.0,2003.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct"
606,5,2015-07-24,5036,543,1,0,0,1,a,a,2260.0,11.0,2007.0,0,,,
1093,4,2015-07-16,8487,865,1,1,0,1,c,c,10450.0,6.0,2009.0,0,,,
442,4,2015-06-11,2971,362,1,0,0,0,c,a,500.0,,,1,45.0,2009.0,"Feb,May,Aug,Nov"
736,6,2013-02-16,4940,496,1,0,0,0,c,c,1650.0,,,1,14.0,2011.0,"Jan,Apr,Jul,Oct"
513,3,2015-03-11,13175,1566,1,0,0,0,a,a,400.0,8.0,2013.0,0,,,
630,1,2014-11-24,12115,1086,1,1,0,0,a,a,1690.0,4.0,2015.0,0,,,
953,1,2013-10-28,3835,475,1,0,0,1,a,a,19830.0,4.0,2006.0,1,22.0,2011.0,"Mar,Jun,Sept,Dec"
106,4,2013-03-21,9371,850,1,1,0,0,a,a,1390.0,8.0,2013.0,0,,,
816,2,2013-11-19,5555,834,1,1,0,0,c,c,460.0,,,0,,,
130,1,2013-03-25,5755,667,1,1,0,1,c,a,900.0,,,1,13.0,2010.0,"Jan,Apr,Jul,Oct"
869,2,2014-04-29,8109,1059,1,1,0,0,c,a,230.0,10.0,2001.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct"
410,6,2013-07-06,5292,732,1,0,0,0,c,a,40.0,11.0,2011.0,1,22.0,2012.0,"Mar,Jun,Sept,Dec"
447,1,2014-06-16,6545,713,1,1,0,0,a,c,1510.0,9.0,2013.0,0,,,
857,6,2015-04-04,13011,1561,1,0,0,1,c,a,6270.0,8.0,2005.0,1,23.0,2014.0,"Mar,Jun,Sept,Dec"
868,6,2015-01-24,9140,590,1,0,0,0,d,c,1360.0,8.0,2005.0,1,10.0,2014.0,"Jan,Apr,Jul,Oct"
168,4,2014-06-26,5674,646,1,0,0,0,a,a,12540.0,,,0,,,
505,3,2013-08-14,5432,662,1,1,0,1,a,a,350.0,,,1,5.0,2013.0,"Feb,May,Aug,Nov"
739,6,2015-05-23,11078,907,1,0,0,0,d,c,2770.0,6.0,2008.0,1,22.0,2011.0,"Jan,Apr,Jul,Oct"
979,1,2013-07-29,9891,829,1,1,0,1,a,c,2270.0,11.0,2005.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct"
541,3,2013-01-23,6616,817,1,1,0,0,a,c,650.0,7.0,1990.0,0,,,
747,6,2013-11-02,6946,622,1,0,0,0,c,c,45740.0,8.0,2008.0,0,,,
491,6,2013-09-07,6432,532,1,0,0,0,d,c,4680.0,,,1,22.0,2012.0,"Mar,Jun,Sept,Dec"
509,3,2014-12-03,7444,561,1,1,0,0,a,a,4740.0,7.0,2008.0,1,37.0,2009.0,"Jan,Apr,Jul,Oct"
523,2,2013-09-24,17431,2019,1,1,0,0,c,c,50.0,11.0,2013.0,0,,,
826,5,2015-02-27,9789,840,1,0,0,0,a,c,7980.0,6.0,2005.0,0,,,
1042,2,2013-06-18,4326,597,1,1,0,0,a,a,3440.0,,,1,31.0,2013.0,"Feb,May,Aug,Nov"
102,3,2014-05-07,8344,1133,1,1,0,0,a,a,150.0,12.0,2007.0,1,10.0,2014.0,"Mar,Jun,Sept,Dec"
771,2,2013-03-26,6142,639,1,1,0,1,a,a,20640.0,9.0,2007.0,0,,,
86,2,2013-07-23,3462,528,1,0,0,1,a,a,480.0,2.0,2005.0,1,31.0,2013.0,"Jan,Apr,Jul,Oct"
645,3,2014-11-05,11868,1338,1,1,0,0,a,a,90.0,,,1,45.0,2009.0,"Feb,May,Aug,Nov"
369,2,2015-05-19,7347,579,1,1,0,0,d,c,5870.0,4.0,2014.0,0,,,
422,5,2014-11-07,4912,502,1,1,0,0,a,c,2880.0,,,0,,,
379,5,2015-01-23,3178,412,1,0,0,0,d,a,6630.0,,,0,,,
929,1,2014-07-21,5202,669,1,0,0,1,a,c,4820.0,9.0,2013.0,0,,,
371,2,2013-04-30,9612,691,1,1,0,0,d,c,1970.0,7.0,2009.0,1,45.0,2014.0,"Feb,May,Aug,Nov"
227,6,2013-01-12,3432,363,1,0,0,0,a,a,2370.0,,,0,,,
230,3,2014-05-14,5389,786,1,0,0,0,d,c,6680.0,9.0,2013.0,0,,,
790,3,2014-01-08,7440,647,1,1,0,1,d,c,9070.0,12.0,2003.0,0,,,
246,5,2014-09-12,6393,895,1,0,0,0,c,a,4660.0,4.0,2013.0,0,,,
193,1,2013-07-08,4129,763,1,0,0,0,a,a,520.0,,,0,,,
1096,3,2013-07-31,7343,759,1,1,0,1,a,c,1130.0,,,1,10.0,2014.0,"Mar,Jun,Sept,Dec"
934,1,2014-06-02,11391,930,1,1,0,0,a,c,5460.0,,,1,14.0,2011.0,"Jan,Apr,Jul,Oct"
625,4,2013-01-17,4918,532,1,0,0,0,a,a,1170.0,4.0,2011.0,1,22.0,2012.0,"Feb,May,Aug,Nov"
999,3,2014-12-03,12616,762,1,1,0,0,d,c,15140.0,2.0,2002.0,1,37.0,2009.0,"Jan,Apr,Jul,Oct"
688,1,2014-04-14,7190,565,1,1,0,1,a,a,18760.0,8.0,2015.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct"
500,1,2014-05-19,5875,415,1,1,0,0,d,c,10690.0,9.0,2007.0,1,5.0,2013.0,"Jan,Apr,Jul,Oct"
113,4,2013-07-11,6532,643,1,0,0,0,d,c,20930.0,11.0,1999.0,0,,,
974,3,2013-08-07,11901,1332,1,0,0,1,a,a,150.0,3.0,2011.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct"
682,3,2013-04-10,13446,1993,1,1,0,0,b,a,150.0,9.0,2006.0,0,,,
1014,1,2013-08-19,10476,1306,1,0,0,1,a,c,210.0,,,1,31.0,2013.0,"Jan,Apr,Jul,Oct"
229,4,2013-08-01,10009,794,1,1,0,1,d,c,17410.0,4.0,2007.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct"
359,6,2014-05-03,8089,719,1,0,0,0,d,c,4370.0,,,0,,,
163,6,2015-04-04,8661,895,1,0,0,0,a,a,1480.0,4.0,2009.0,0,,,
528,4,2014-08-28,7498,809,1,0,0,0,a,c,20620.0,,,1,37.0,2009.0,"Jan,Apr,Jul,Oct"
943,2,2014-03-04,7543,625,1,1,0,0,d,c,18020.0,,,0,,,
804,1,2014-03-24,4547,395,1,0,0,0,c,c,2100.0,,,1,1.0,2013.0,"Jan,Apr,Jul,Oct"
305,2,2014-04-29,6540,569,1,1,0,0,c,c,2470.0,2.0,2005.0,1,31.0,2013.0,"Mar,Jun,Sept,Dec"
302,5,2013-02-15,2560,252,1,0,0,0,d,c,2190.0,12.0,2007.0,1,9.0,2011.0,"Mar,Jun,Sept,Dec"
665,3,2014-07-23,7237,1299,1,0,0,0,a,a,90.0,12.0,2012.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct"
396,1,2013-05-13,13279,1351,1,1,0,1,a,c,23130.0,,,0,,,
875,3,2014-11-19,3835,378,1,0,0,0,d,a,5070.0,11.0,2007.0,1,18.0,2015.0,"Feb,May,Aug,Nov"
1051,2,2014-02-18,9408,1200,1,1,0,0,c,a,200.0,7.0,1998.0,1,1.0,2012.0,"Jan,Apr,Jul,Oct"
1111,1,2015-02-02,7084,552,1,1,0,0,a,a,1900.0,6.0,2014.0,1,31.0,2013.0,"Jan,Apr,Jul,Oct"
377,2,2013-12-17,14832,1596,1,1,0,0,a,c,100.0,6.0,2010.0,1,18.0,2010.0,"Feb,May,Aug,Nov"
617,3,2014-12-17,10624,780,1,1,0,0,a,c,8940.0,,,1,9.0,2011.0,"Jan,Apr,Jul,Oct"
1086,2,2014-10-14,4065,598,1,0,0,0,a,a,180.0,11.0,2013.0,1,18.0,2011.0,"Feb,May,Aug,Nov"
394,6,2013-12-28,8539,694,1,0,0,1,d,a,10850.0,,,0,,,
691,1,2014-03-17,10954,750,1,1,0,0,d,c,3030.0,,,1,37.0,2009.0,"Jan,Apr,Jul,Oct"
1086,5,2014-11-07,6877,755,1,1,0,0,a,a,180.0,11.0,2013.0,1,18.0,2011.0,"Feb,May,Aug,Nov"
877,4,2015-02-05,5373,775,1,1,0,0,a,c,29190.0,,,0,,,
292,5,2014-02-07,6142,717,1,1,0,1,a,a,1100.0,6.0,2009.0,0,,,
152,3,2014-03-05,8304,857,1,1,0,0,a,a,1780.0,,,0,,,
455,3,2014-05-07,7924,511,1,1,0,0,d,c,7660.0,9.0,2010.0,0,,,
439,2,2013-03-05,9237,1054,1,1,0,0,a,a,1350.0,9.0,2009.0,0,,,
1042,3,2013-03-27,5105,625,1,1,0,1,a,a,3440.0,,,1,31.0,2013.0,"Feb,May,Aug,Nov"
884,1,2015-03-30,10595,808,1,1,0,1,d,c,7550.0,,,0,,,
875,3,2013-09-04,3726,393,1,0,0,0,d,a,5070.0,11.0,2007.0,1,18.0,2015.0,"Feb,May,Aug,Nov"
820,1,2013-03-25,13992,1220,1,1,0,1,a,c,1650.0,,,1,40.0,2014.0,"Jan,Apr,Jul,Oct"
336,5,2014-04-04,15439,2137,1,1,0,0,a,a,190.0,7.0,2014.0,0,,,
985,2,2015-02-10,6648,669,1,0,0,0,c,c,490.0,5.0,2007.0,1,13.0,2010.0,"Jan,Apr,Jul,Oct"
531,4,2015-07-23,4501,517,1,0,0,1,a,c,4030.0,,,0,,,
145,2,2013-11-26,8487,1445,1,0,0,0,a,a,280.0,,,1,45.0,2009.0,"Feb,May,Aug,Nov"
817,3,2014-07-16,24971,3540,1,1,0,1,a,a,140.0,3.0,2006.0,0,,,
217,1,2013-02-11,3943,653,1,0,0,0,c,a,3150.0,,,0,,,
909,5,2013-10-11,11811,1078,1,1,0,0,a,c,1680.0,,,1,45.0,2009.0,"Feb,May,Aug,Nov"
504,4,2014-12-18,8556,1192,1,1,0,0,c,c,820.0,,,0,,,
454,3,2015-02-04,6649,759,1,1,0,1,a,a,26450.0,,,0,,,
366,2,2014-05-27,5142,536,1,0,0,0,d,c,6470.0,12.0,2004.0,0,,,
919,3,2015-02-04,6572,752,1,1,0,0,a,a,2620.0,,,1,45.0,2009.0,"Feb,May,Aug,Nov"
8,4,2014-12-18,9008,1021,1,1,0,0,a,a,7520.0,10.0,2014.0,0,,,
715,4,2014-12-11,6397,629,1,0,0,0,a,a,14810.0,6.0,2014.0,0,,,
1052,3,2013-10-09,7482,759,1,1,0,0,a,c,5080.0,,,1,31.0,2013.0,"Feb,May,Aug,Nov"
422,2,2013-06-11,3654,413,1,0,0,0,a,c,2880.0,,,0,,,
1107,4,2013-02-14,4518,563,1,0,0,1,a,a,1400.0,6.0,2012.0,1,13.0,2010.0,"Jan,Apr,Jul,Oct"
1036,6,2014-05-24,4745,495,1,0,0,0,d,c,9560.0,,,1,36.0,2013.0,"Jan,Apr,Jul,Oct"
1016,5,2013-03-01,4656,468,1,0,0,0,c,c,550.0,,,1,35.0,2010.0,"Mar,Jun,Sept,Dec"
1070,5,2015-06-26,5052,632,1,0,0,0,c,c,400.0,10.0,2008.0,0,,,
151,3,2013-09-18,4703,525,1,0,0,0,d,c,4360.0,10.0,2005.0,0,,,
913,2,2014-08-05,12360,1391,1,1,0,1,a,a,280.0,,,0,,,
961,6,2015-04-18,5991,614,1,0,0,0,d,c,9430.0,,,0,,,
1008,1,2013-02-11,3976,646,1,0,0,0,a,c,30.0,9.0,2010.0,0,,,
390,5,2015-04-10,10051,992,1,0,0,1,a,c,1600.0,4.0,2009.0,0,,,
1030,3,2013-09-25,3863,341,1,1,0,0,a,a,36410.0,4.0,2008.0,0,,,
1024,6,2013-10-19,5891,858,1,0,0,0,c,c,1990.0,1.0,2012.0,0,,,
779,4,2014-04-10,6482,678,1,0,0,0,a,a,16990.0,4.0,2004.0,0,,,
446,5,2013-01-25,5355,737,1,1,0,0,a,a,340.0,10.0,2000.0,1,31.0,2013.0,"Feb,May,Aug,Nov"
22,5,2013-10-11,5765,600,1,1,0,0,a,a,1040.0,,,1,22.0,2012.0,"Jan,Apr,Jul,Oct"
127,2,2014-04-08,3942,542,1,0,0,0,d,a,1350.0,12.0,2005.0,1,13.0,2010.0,"Jan,Apr,Jul,Oct"
558,4,2014-10-16,2398,382,1,0,0,1,a,a,3000.0,2.0,2010.0,0,,,
423,2,2013-02-26,8693,1561,1,0,0,0,b,a,1270.0,5.0,2014.0,0,,,
375,3,2013-12-04,16016,1042,1,1,0,0,a,c,15710.0,2.0,2013.0,1,37.0,2009.0,"Jan,Apr,Jul,Oct"
513,2,2015-03-17,20117,2166,1,1,0,0,a,a,400.0,8.0,2013.0,0,,,
1066,6,2014-10-18,10060,1021,1,0,0,0,a,a,3350.0,,,0,,,
76,4,2014-01-09,9854,1039,1,1,0,0,d,c,19960.0,3.0,2006.0,0,,,
908,1,2013-01-07,7027,496,1,1,0,1,a,a,1980.0,7.0,2010.0,1,37.0,2009.0,"Jan,Apr,Jul,Oct"
1015,2,2013-10-15,4330,426,1,0,0,1,d,c,9910.0,12.0,2010.0,1,9.0,2011.0,"Mar,Jun,Sept,Dec"
